Organization Id,Name,Country,Founded,Industry,Number of employees
"f87Fcab8ef14fD9","Cummings Group","Guyana","1984","Logistics / Procurement","6101"
"Abfbee19cb0d177","Jarvis, Valentine and Rowland","Iran","2008","Judiciary","6082"
"1A1B07DBfF5dcdD","Richmond LLC","Anguilla","1974","Civic / Social Organization","5569"
"cd5A89ECAe356E0","Woodward, Santana and Adkins","Brunei Darussalam","1976","Automotive","8310"
"688ccDc1CE9cbed","Peterson, Villanueva and Yang","Saint Barthelemy","1988","Tobacco","616"
"0b1ccEBeaa8D6Af","Dunn, Pugh and Key","Ghana","1986","Airlines / Aviation","2727"
"A6A7FdeCa9A0c93","Kline-Dalton","Puerto Rico","1997","Health / Fitness","570"
"9BcFb3FeB121360","Dixon-Kaufman","Cuba","2013","Hospital / Health Care","6702"
"D5F8CfdfDBBC27c","Willis LLC","Serbia","1974","Import / Export","3071"
"2Af4Af37AdAFed6","Allen-Dougherty","Fiji","2021","Fine Art","3692"
"E7d52dd1aEBaB44","Schmitt, Gallegos and Shepard","Ukraine","2015","Accounting","9771"
"503A0B0cfef03fa","Bradford, Beck and Soto","Bosnia and Herzegovina","2018","Professional Training","2853"
"e506fbeFE54d917","Flowers, Price and David","Liechtenstein","1982","Law Practice / Law Firms","9280"
"E99cF7b415f1C4A","Lozano PLC","France","1971","Facilities Services","2233"
"051b71775A4ad3A","Dixon, Greene and Goodman","Mongolia","1976","Banking / Mortgage","5357"
"1bFa74Af2ceA85D","Bowers, Meyer and Livingston","France","2016","Legal Services","9012"
"CEE0AbED61CDd37","Chavez, Shields and Bryan","Greenland","2018","Electrical / Electronic Manufacturing","3799"
"96b4b3CAeAD2E5A","Arroyo PLC","Latvia","1983","Nanotechnology","9775"
"D62e844EbF60fA9","Deleon-Holt","Palestinian Territory","2018","Medical Equipment","8716"
"EfCf9B1faD3E976","Meza-Hogan","Equatorial Guinea","1981","Business Supplies / Equipment","6182"
"4De29decC4Bb01a","Mitchell-Petty","Hungary","1971","Accounting","2156"
"5Ac67c4f9FB1d24","Mclean Group","Comoros","1977","Consumer Goods","5220"
"f00d5C36579F78D","Keller-Oneill","Mauritania","1976","Civic / Social Organization","7895"
"aDC5588D5F069cF","Bradshaw, Mcneil and Holloway","Congo","1978","E - Learning","6823"
"25cDf47f6bcA7fB","Mejia LLC","Netherlands","1998","Oil / Energy / Solar / Greentech","4445"
"60Da222F9D1c301","Bowen, Gaines and Simon","Estonia","1998","Translation / Localization","8412"
"74ee4E23f35d04A","Owen, Yu and Reed","Uzbekistan","2010","Wholesale","560"
"2dE5BFCDEDcAfe7","Hess-Hartman","Gabon","1979","Furniture","4001"
"97bC366555deb1d","Hensley, Howe and Robles","Equatorial Guinea","1999","Textiles","5491"
"222F6BBef0d145b","Cline and Sons","Cayman Islands","1998","Aviation / Aerospace","5091"
"DD03bbeD9BADF93","Archer PLC","Tonga","1989","Ranching","6648"
"8b56BdbA2fdC2DC","Andrews, Bell and Bass","Norfolk Island","2008","Primary / Secondary Education","5524"
"bAA9807feD0C7e4","Howard Inc","Libyan Arab Jamahiriya","2022","Financial Services","2734"
"E924F0d1C82d0dB","Gregory Inc","France","1970","Nanotechnology","4736"
"7C37C6644DeFbFb","Curtis, Stark and Walls","Brunei Darussalam","2003","Market Research","2073"
"b0F1DcB7cE66BC3","Mcclain-Mcguire","Gibraltar","1981","Consumer Goods","8132"
"f8aadf10DF27bDD","Ferrell, Herrera and Sutton","Mozambique","1988","Restaurants","2419"
"08A9ce25B89a6a2","Dickson, Patterson and Christensen","Tonga","1982","Shipbuilding","8571"
"5C0510dA2A67A53","Calderon PLC","Latvia","2016","Information Technology / IT","626"
"96a3966C33F7ac6","Garrett-Raymond","Japan","1977","Logistics / Procurement","3018"
"ED92aec9d5bc660","Hooper, Conrad and Hunt","Haiti","1987","Automotive","864"
"cDAcE889Bcce06c","Davies and Sons","Greece","1979","Public Safety","8687"
"d4F56053c5Cb0EC","Bryant Inc","Turkey","2000","Health / Fitness","2335"
"368Cc2FcE102cC9","Simpson, Hunter and Warren","Bouvet Island (Bouvetoya)","2015","Food Production","865"
"56a6c0A2Cd2EaD4","Webster, Fleming and Orozco","Sweden","2006","Library","7296"
"3dbC0c2ddcAcA7D","Summers PLC","Congo","1993","Military Industry","6739"
"AB7D97Bfa78ACad","Haley, Christensen and Day","South Africa","1990","Law Practice / Law Firms","6538"
"b5E6FCd82B494A5","Pope Ltd","American Samoa","1985","Online Publishing","4196"
"4E7ff54e28973c9","Burnett Ltd","Lithuania","1980","Investment Banking / Venture","7810"
"5eBfCa8C2b5A722","Melton, Cortez and Knapp","Namibia","1988","Textiles","6803"
"73A7BEbE3ffbEc5","Meza, David and Bradford","Anguilla","1987","Computer Software / Engineering","3310"
"635373D1f9ea0EF","Weaver PLC","Myanmar","2014","Wholesale","7218"
"27E196ABBe76f44","Daniels, Braun and Wang","Latvia","1989","Civic / Social Organization","9314"
"c603fb3BFf5bBbB","Wolfe-Shields","Northern Mariana Islands","1990","Fundraising","6736"
"4af21b5cB769319","Lucas Ltd","Japan","1976","Accounting","6429"
"ac0d3013BfE635f","Golden, Donovan and Bowers","Kuwait","1986","Higher Education / Acadamia","6829"
"8A5775257Aad9a9","Parker Group","Mayotte","1981","Health / Fitness","8733"
"92ad6B2291B92F7","Carlson, Buck and Gomez","Tajikistan","1978","Semiconductors","2547"
"9181877B235aE8d","Small, Blake and Larsen","Faroe Islands","1979","Investment Management / Hedge Fund / Private Equity","4837"
"B7CCCFC5aeaaaa5","Cantu-Atkins","Serbia","1985","Warehousing","9055"
"aD1EE52aC73ECAe","Krause Group","Panama","2001","Marketing / Advertising / Sales","4147"
"F2b38EC6D41EcE1","Haynes, Dyer and Ibarra","El Salvador","1985","Railroad Manufacture","3693"
"f0aE694B1D02C7b","Reid Group","French Southern Territories","1994","Maritime","5741"
"aB8B0B139cc632D","Hutchinson Group","Zambia","1971","Management Consulting","7041"
"b826C8fea6E8C0C","Phelps, Mcintyre and Lowe","Armenia","1987","Paper / Forest Products","8877"
"0AcECfFc15Ccef8","Hardin LLC","Congo","1974","Non - Profit / Volunteering","1592"
"8A98CfCfCf336B4","Whitaker Inc","Italy","1984","Animation","9083"
"ce0F3acCdd7717f","Nelson Inc","Cape Verde","2004","Construction","9426"
"d33b66314BAed21","Hernandez, Anderson and Bass","Bosnia and Herzegovina","1992","Marketing / Advertising / Sales","3022"
"Ab65d6EBD5aCd49","Chase-Madden","Paraguay","2013","Military Industry","7420"
"Cc0cD74C755ba34","Nunez Inc","Sao Tome and Principe","1975","Sports","2602"
"e83aDF2ab71C1A0","Wise Inc","Sudan","1972","Cosmetics","5783"
"0F4d4d6Ec6A85c0","Stone Inc","Andorra","1973","Photography","7817"
"C032d60DBDaa9e1","Sweeney, Randall and Richards","Belgium","1987","Gambling / Casinos","7097"
"1b23Bac56a8ee8B","Peterson-Wallace","Martinique","1993","Computer / Network Security","9989"
"EC1c6dBebCbF282","Hendricks and Sons","Svalbard & Jan Mayen Islands","1980","E - Learning","2405"
"EA10f3acA85Bad0","Mcintosh-Shepherd","South Africa","1994","Furniture","7255"
"14DA9A7abAEE62A","David, Sampson and Snyder","Suriname","2019","Philanthropy","4907"
"b9b2d5dDaa1a10e","Washington and Sons","Uruguay","1992","Supermarkets","1269"
"EeB95F8A1aEffb7","Massey-Mullen","Ethiopia","2020","Philanthropy","4405"
"cAe6DfB24548f6F","Mcintyre LLC","Guernsey","1972","Banking / Mortgage","9074"
"431bdAc8D43274d","Donaldson and Sons","Saint Kitts and Nevis","2014","Entertainment / Movie Production","8363"
"89B13BAD03Bb5ea","Guzman-Wallace","Sierra Leone","1972","Supermarkets","6544"
"F5Db4ea8cA0Cb92","Hunt, Clarke and Bradley","United Kingdom","1975","Consumer Services","1177"
"587397BdeBC43A8","Vaughn, Bautista and Shepherd","Lesotho","2017","Legal Services","861"
"D5a20F53caB030E","Stevens PLC","Somalia","1985","Management Consulting","7760"
"1D78Ab31adF9E67","Delacruz, Jacobs and Duran","Fiji","1992","Veterinary","1981"
"6D003Cf71db7DBa","Warner-Burns","Suriname","1974","Automotive","1652"
"ec4cbac858fEc8b","Lambert PLC","Lesotho","2006","Hospital / Health Care","6608"
"dAD29cc6eDe5FaB","Booth, Clark and Mercado","Sri Lanka","2018","Import / Export","7911"
"ade2b427fEedF20","Bridges LLC","Aruba","1994","Civic / Social Organization","5500"
"793B3E20FBd9d5B","Allen-Barnett","Libyan Arab Jamahiriya","2006","Alternative Dispute Resolution","2592"
"51E8afc8c50Ca5b","Richard, Harrington and Ali","Malawi","2012","Alternative Dispute Resolution","9987"
"B2C92DCc68ECcD6","Barnett, Fernandez and Garrett","India","2006","Cosmetics","8868"
"CbAacA9aE125b47","Wall-Garza","Uganda","2008","Religious Institutions","4779"
"2502b989D392dBb","Duran, Bass and Boyd","British Indian Ocean Territory (Chagos Archipelago)","2020","Gambling / Casinos","5666"
"e76dB00cb51bD97","Frey Inc","Congo","1982","Library","4784"
"FE5A473Bb7AEE4A","Sloan PLC","Canada","2002","Research Industry","350"
"2dD7FbFEFDF8B1d","Powell, Horn and Castro","Mozambique","1973","Research Industry","1227"
"9BFc19Fe0Dc46C3","Rollins-Robinson","Saint Martin","2013","Fine Art","9117"
"99d747e2eBdf061","Sanders and Sons","Cook Islands","1974","Photography","9344"
"ea6f5f3e63a7aBf","Oliver LLC","Mozambique","1996","Government Relations","6861"
"E1aedA6EE116dBd","Stuart, Deleon and Woods","Slovenia","2021","Airlines / Aviation","8697"
"0AECd9e07632C58","Arellano-Atkinson","Finland","2019","Recreational Facilities / Services","109"
"31F89C330fc02b2","Gomez-Pugh","Ukraine","1974","Legislative Office","8788"
"f4A023FA6ff51A3","Young, Osborne and Walton","Mongolia","2009","Supermarkets","3080"
"7E0eBD4cf0DA307","Joseph-Orozco","Sierra Leone","1980","Tobacco","2950"
"AFDD3bBAA59f52d","Bond Ltd","Chile","1981","Internet","9103"
"D72D8CafaaD0AfA","Norman, Nelson and Duarte","Iceland","2001","Venture Capital / VC","6055"
"eA66eDE0037bbBC","Frazier-Braun","Bolivia","1974","Computer Hardware","4487"
"140b22Baa518ded","Harris-Dalton","Namibia","2019","Retail Industry","2562"
"F49f2B5b54F1A2F","Alvarez, Valenzuela and Nicholson","Ghana","2010","Photography","7769"
"F00d9FE4a6eC576","Vaughn-Miller","Thailand","2013","Veterinary","4162"
"1ea6a5fbDb274DD","Cameron-Macias","Ireland","2002","Paper / Forest Products","7535"
"646Bcae01aC4dfb","Norton-Kelley","Guernsey","1974","Legal Services","7873"
"dffF4396bB37cc1","Norton-Mcgrath","Cayman Islands","1974","Higher Education / Acadamia","6521"
"8FAD7be54FF06E3","Figueroa-Riddle","Sudan","2013","Pharmaceuticals","3294"
"aF34cBcda85Dd2e","Keller, Curry and Flynn","Estonia","1975","Executive Office","4938"
"58bA4aCF8faDbEc","Zuniga and Sons","El Salvador","1998","Retail Industry","7550"
"E58d1B9cAea5a26","Sloan Ltd","Guam","1984","Import / Export","3314"
"02A1A292D3618B8","Lozano PLC","Thailand","1976","Sporting Goods","9046"
"44AC3AaaAE7fc0D","Fowler, Valdez and Huber","China","1992","Cosmetics","9644"
"EaCC746b6Ddba8B","Webster-Foster","Central African Republic","1989","Pharmaceuticals","1230"
"EC601b9FD904f91","Aguirre PLC","Malawi","2000","Glass / Ceramics / Concrete","6573"
"B4bCf6bf2FbbDbC","Richard, Wallace and Frederick","Norfolk Island","1976","Building Materials","6531"
"eE559Ef6cDC055f","Bush Ltd","Lithuania","2006","Capital Markets / Hedge Fund / Private Equity","8610"
"29F370ecCb711Bd","Lloyd, Golden and Nash","Rwanda","2009","Apparel / Fashion","9633"
"ce3ab1Af65Df437","Schwartz, Chen and Jacobson","Guinea-Bissau","1978","Religious Institutions","4939"
"BF7CB598BC1b6dA","Steele, Odom and Barrett","Cambodia","1997","Security / Investigations","2194"
"19F9E50126A050b","Yu, Gates and Fisher","Slovenia","1977","Media Production","4343"
"cB1cEdAbcf45d3c","Brandt Group","Faroe Islands","1978","Insurance","4438"
"FC33e8Fed550Eab","Lee, Gamble and Richmond","Morocco","1990","Arts / Crafts","9714"
"B2EBE61f0e0C1e3","Davila Ltd","Bolivia","1990","Environmental Services","1107"
"B0f76e52abE5c52","Sparks, Mcconnell and Michael","Dominican Republic","1980","Real Estate / Mortgage","6956"
"4b2ef6ddee35ed0","Vaughan-Steele","Serbia","1979","Entertainment / Movie Production","1701"
"4DDF3C71599FFeE","Haney LLC","Central African Republic","1996","Consumer Electronics","7879"
"FAF4b7d8B5EE7c9","Klein PLC","Turkey","2017","Gambling / Casinos","7830"
"138ae4FCbfa2d91","Baldwin-Velez","Portugal","2010","International Trade / Development","4715"
"2BA7a5BC2edc071","Durham, Clayton and Hale","Brazil","2014","Aviation / Aerospace","8554"
"eA74Afe99E75CCe","Preston and Sons","Cayman Islands","2000","Automotive","7340"
"fDfA93deF93615f","Welch-Schwartz","Slovakia (Slovak Republic)","2020","Luxury Goods / Jewelry","1763"
"bfC3FABC42B99c1","Arnold, Mccann and Atkins","Portugal","2010","Defense / Space","8407"
"BFA2acDEd2fCe2A","Brown Ltd","Tajikistan","2019","Logistics / Procurement","9618"
"dF1e1e6A55Ae33E","Everett, Munoz and Pugh","Iceland","2003","Computer Games","1716"
"d273c1B4E0c8645","Norris-Fields","Costa Rica","2017","Fishery","8259"
"0b02571B9cbaf4a","Moss, Jackson and Odonnell","Finland","1998","Higher Education / Acadamia","6333"
"eCE0b762ADCB6dA","Barr Inc","Nepal","1995","Furniture","7892"
"bDF4f73EF2Be5a6","Larsen Group","Mauritania","2009","Translation / Localization","8762"
"87a5C038f65aae7","Lambert, Merritt and Rios","Morocco","1986","Telecommunications","8188"
"BFBd285C43FAd6A","Haney-Gillespie","Liechtenstein","2017","Apparel / Fashion","8227"
"8aECFf2F7c6A4BF","Gonzales-Montes","Antigua and Barbuda","1971","Computer Games","4698"
"fFC586FFD35A51A","Ewing and Sons","Tokelau","1978","Telecommunications","4090"
"b5909D0fa5E09Ab","Weeks, Donovan and Kaiser","Russian Federation","2002","Museums / Institutions","2817"
"ADffEffFaD7EBF9","Hays Ltd","Mozambique","2009","Staffing / Recruiting","5120"
"2fDF0eEfEd64925","Quinn-Brewer","Gambia","2008","Medical Practice","1617"
"b04D7bD9ab08922","Vaughn, Kane and Lindsey","Korea","1986","Security / Investigations","3814"
"cF33adE21B736F7","Barnes-Shaw","Kenya","1986","Insurance","5484"
"0Bc1b7D0AE5F2bf","Barron Ltd","Venezuela","2018","Real Estate / Mortgage","1657"
"ceBBe2784c9e80d","Rush LLC","Yemen","2001","Industrial Automation","6288"
"D0E4cD61AA65556","Hernandez, Johnson and Cruz","Cambodia","2008","Transportation","9144"
"f4D6749db3bCF4c","Duke, Hanna and Taylor","Taiwan","2005","Cosmetics","5168"
"faab2a92d489691","Montoya, Gillespie and Meyer","Antigua and Barbuda","1998","Other Industry","1455"
"AA189Ea0F237dFB","Coffey-Abbott","Israel","2009","Renewables / Environment","5776"
"AaB3222Aff96dBf","Dawson, Harding and Ortega","Malta","1997","Dairy","3501"
"e60457E3f255FA4","Underwood Ltd","Bahamas","2012","Accounting","442"
"dbdD3F7EEfcFBD9","Keller Ltd","Afghanistan","1974","Aviation / Aerospace","7059"
"DEfc88bCCEB9a22","Jordan Ltd","British Indian Ocean Territory (Chagos Archipelago)","2003","Electrical / Electronic Manufacturing","1971"
"8A52D31a9bE2e31","Bowers, Potter and Shea","Korea","2009","Real Estate / Mortgage","6192"
"A851DCC70B73B27","Wilcox-Copeland","Botswana","2005","Dairy","1827"
"EcB003a3fCc25Df","Wagner-Crosby","Zimbabwe","1997","Restaurants","3284"
"b0992cCe207BCB5","Hammond LLC","Norfolk Island","1984","Financial Services","8778"
"dbB548745bC5Efc","Fischer-Fleming","Antarctica (the territory South of 60 deg S)","2004","Architecture / Planning","6129"
"c0aCD2f50aB7553","Shields-Shea","Finland","2014","Ranching","9489"
"aaD42c8ad7D4E8F","Meadows, Young and Mcgrath","Indonesia","1980","Law Practice / Law Firms","7349"
"F031CC5cE0ef9E1","Yates, Phelps and Petersen","Lithuania","2000","Translation / Localization","2359"
"35dAC3bBAAe6FeD","Reyes Inc","Madagascar","2010","Human Resources / HR","358"
"B16aBdBcd0f3f17","Lucas, Hampton and Ewing","Gambia","2000","Construction","7554"
"C7b6f6CB3D5BF2A","Cooper PLC","Antigua and Barbuda","1984","Veterinary","6830"
"ECe012Ec3506d34","Phelps PLC","Qatar","2005","Pharmaceuticals","4822"
"3aE36647a3b61F9","Stevenson-Mcintosh","Cook Islands","2019","Glass / Ceramics / Concrete","9249"
"A56a70bB4EA8dfe","Gill Inc","Uzbekistan","1985","Nanotechnology","5983"
"AEC1685c7885ef7","Powers, Mccann and Rivas","Bahamas","1993","Law Enforcement","7708"
"A6fea5ceC96D3aE","Dorsey, Mitchell and Mcpherson","Mauritania","1991","Military Industry","1629"
"37BaCa6ef5dB2Cd","Frye Group","Turks and Caicos Islands","2018","Consumer Goods","4865"
"8C2AA1E4dB0d2CA","Long-Bishop","Djibouti","2013","Industrial Automation","8355"
"e0ECd7F64Fd8405","Stokes PLC","Palau","1976","Management Consulting","1564"
"E38BebAdeFeE146","Hendrix-Sheppard","Turks and Caicos Islands","1981","Ranching","2070"
"BA98CAAac1a5c0B","Gross Inc","Mali","2004","Transportation","2471"
"be8a42d0A0a1BbE","Zavala-Mcmahon","Iraq","1996","Construction","4270"
"4F9Bca8e916e8ba","Hensley Group","Anguilla","1971","Mining / Metals","2594"
"c31Ed0174dcd63F","Ayers-Cuevas","Equatorial Guinea","1976","Online Publishing","5051"
"CCC857a76f4e5ab","Li, Curry and Dickson","Nicaragua","2017","Apparel / Fashion","3751"
"7c162Dd08bDdaCF","Tanner-Fry","Zimbabwe","1993","Glass / Ceramics / Concrete","3923"
"fA6C590487bc3e6","Hodge, Barber and Howell","Mauritania","1984","Environmental Services","1856"
"66c07Bc7C8a7e93","Andrade PLC","Guinea-Bissau","1971","Events Services","6128"
"bd7d65c19fF78eF","Gibbs Inc","French Polynesia","1974","Computer Hardware","7874"
"6AD4D5DEc3Eac34","Greene-Vaughan","Italy","2012","Consumer Goods","7170"
"FabD0fc93bE3d71","Winters-Mcdonald","Uganda","2019","Supermarkets","71"
"dB4D7dea2A3F760","Bernard-Aguilar","Iran","1978","Investment Management / Hedge Fund / Private Equity","978"
"EdB3C0C3Dc5E5ed","Osborn LLC","Gibraltar","1983","Sporting Goods","7240"
"386A913EDA7CBbd","Delgado, Ray and Velazquez","Nepal","1972","Executive Office","9217"
"87a931Af0DCbEa3","Diaz Group","Belize","1984","Broadcast Media","1627"
"e3E0cE874792A9f","Davila Group","Syrian Arab Republic","2000","Military Industry","5487"
"BfFB1b69B7c7f8D","Shaw, Gordon and Solomon","Montenegro","1984","Nanotechnology","3873"
"DBbE3a3ea3EECf6","Hodge Ltd","Cayman Islands","1984","Consumer Services","6657"
"edFA0EcaA7EDe32","Hatfield Inc","Bulgaria","2020","Electrical / Electronic Manufacturing","1045"
"Af54CD955b494f2","Rios, Cisneros and Morgan","Lithuania","1972","Retail Industry","7722"
"fA9F2ED4dd13829","Watson, Chung and Ibarra","Morocco","1984","Internet","3233"
"61BacE2E43E3094","Watson Group","American Samoa","2012","Staffing / Recruiting","8476"
"7e618C6D5B3CBad","Lawson-Haney","Sri Lanka","2011","Law Practice / Law Firms","1796"
"d21BEAb96D64858","Mathews and Sons","Armenia","2014","Think Tanks","6199"
"11C8116190D4cEa","Branch, French and Bonilla","China","2018","Information Services","9697"
"DC45b6C315dAC86","Durham, Roman and Warren","Jersey","1995","Furniture","1550"
"Bdc8e00B3cfFD6E","Sexton LLC","Kuwait","1971","International Affairs","6736"
"8C280DD6c0f5CA5","Mcmahon PLC","Saint Helena","2004","Electrical / Electronic Manufacturing","5302"
"Ba5C3fcDC4A723D","Wilkins-Townsend","Saint Helena","1974","Textiles","8161"
"Eeca6CC1DFDddE8","Payne, Booth and Taylor","Netherlands Antilles","2007","Government Relations","6703"
"3e90F0a5C75AAC5","Ashley, Maynard and Adkins","Israel","1999","Food Production","5061"
"4bC9eC2Ccb61Af7","Kim-Mckinney","Reunion","2007","Mechanical or Industrial Engineering","1191"
"aCe7AFdC6a40EdB","Savage, Dixon and Berg","Saint Lucia","1986","Program Development","6412"
"00dA1E4Ff6B04ce","Palmer-Powell","Moldova","2014","Law Practice / Law Firms","5192"
"7b2f31767120cEB","Wiley, Avila and Carney","Mauritania","2000","Glass / Ceramics / Concrete","8850"
"d7880FEC6d2fbcF","Hernandez, Fitzpatrick and Knox","Macao","2019","Consumer Electronics","582"
